"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run","step"
24,6,1,4,"true","true",1024,16,1.77814945310949e-10,88,1
6,6,1,4,"true","true",1024,512,1.75946340918465e-09,88,1
24,6,1,4,"true","true",1024,256,8.67949715300379e-10,88,1
6,6,1,2,"true","false",1024,512,1.78335462261649e-09,88,1
24,6,1,4,"true","false",1024,128,4.14110400045629e-10,88,1
12,6,1,2,"true","true",1024,512,1.93902912955359e-09,88,1
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,88,1
12,6,1,4,"true","true",1024,64,2.6041223747282e-10,88,1
12,6,1,2,"true","false",1024,512,1.9356312458235e-09,88,1
18,6,1,4,"true","false",1024,4,1.96012266685612e-10,88,1
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,88,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,88,2
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,88,2
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,88,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,88,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,88,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,88,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,88,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,88,3
6,6,1,2,"true","true",1024,32,1.306016079639e-10,89,1
24,6,1,2,"true","true",1024,32,1.96296495556333e-10,89,1
6,6,1,2,"true","false",1024,256,9.05311947801722e-10,89,1
24,6,1,4,"true","true",1024,4,1.8438493133474e-10,89,1
6,6,1,2,"true","false",1024,16,1.19644084929894e-10,89,1
12,6,1,2,"true","false",1024,32,1.69418295083396e-10,89,1
6,6,1,2,"true","false",1024,1,1.28669181117226e-10,89,1
18,6,1,2,"true","true",1024,1024,4.25564361559655e-09,89,1
12,6,1,2,"true","false",1024,2,1.54349016056111e-10,89,1
6,6,1,2,"true","false",1024,1024,3.75914431023625e-09,89,1
18,6,1,4,"true","false",1024,4,1.96012266685612e-10,89,1
6,6,1,2,"true","true",1024,2,1.16501321248061e-10,89,1
12,6,1,2,"true","false",1024,1,1.72027984763759e-10,89,1
12,6,1,4,"true","true",1024,128,4.53186749041035e-10,89,1
18,6,1,4,"true","false",1024,32,2.01720491086732e-10,89,1
12,6,1,2,"true","false",1024,16,1.51342430706259e-10,89,1
24,6,1,4,"true","true",1024,512,1.73730731199811e-09,89,1
6,6,1,2,"true","false",1024,64,2.35916660909475e-10,89,1
24,6,1,4,"true","true",1024,1024,3.76199891146495e-09,89,1
12,6,1,4,"true","false",1024,128,4.52615376533561e-10,89,1
12,6,1,2,"true","true",1024,16,1.51141474139474e-10,89,1
6,6,1,2,"true","false",1024,128,4.33511607264778e-10,89,1
24,6,1,2,"true","true",1024,1,1.9105824995861e-10,89,1
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,89,1
6,6,1,4,"true","false",1024,256,8.92195310910122e-10,89,1
24,6,1,2,"true","true",1024,64,2.58271228199226e-10,89,1
18,6,1,2,"true","true",1024,256,9.79505219017962e-10,89,1
12,6,1,2,"true","true",1024,1024,4.26386725597757e-09,89,1
12,6,1,2,"true","false",1024,128,4.55317431636846e-10,89,1
6,6,1,4,"true","false",1024,2,1.18717485534039e-10,89,1
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,89,2
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,89,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,89,2
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,89,2
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,89,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,89,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,89,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,89,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,89,3
24,6,1,2,"true","false",512,16,1.53118830995268e-10,90,1
12,6,1,2,"true","true",512,2,1.38215229148311e-10,90,1
24,6,1,2,"true","true",512,32,2.11517628316068e-10,90,1
18,6,1,4,"true","false",512,64,4.44318554964806e-10,90,1
18,6,1,2,"true","false",512,1,1.72285156829739e-10,90,1
18,6,1,4,"true","false",512,2,1.6570916986521e-10,90,1
18,6,1,4,"true","false",512,1,1.74767945922314e-10,90,1
24,6,1,2,"true","true",512,1,1.62553679062646e-10,90,1
6,6,1,4,"true","true",512,4,1.21740913105725e-10,90,1
18,6,1,4,"true","true",512,8,1.74669841232091e-10,90,1
6,6,1,2,"true","false",512,512,3.22937084049454e-09,90,1
12,6,1,4,"true","false",512,32,2.25680077135653e-10,90,1
24,6,1,2,"true","true",512,16,1.57105091348158e-10,90,1
18,6,1,2,"true","true",512,32,2.58059091910473e-10,90,1
18,6,1,2,"true","false",512,128,8.19388918118889e-10,90,1
6,6,1,2,"true","true",512,8,1.18283916839785e-10,90,1
24,6,1,4,"true","false",512,16,1.54663482128988e-10,90,1
18,6,1,2,"true","false",512,4,1.704944297498e-10,90,1
12,6,1,2,"true","true",512,512,3.31725193804336e-09,90,1
12,6,1,4,"true","true",512,4,1.3724725336929e-10,90,1
6,6,1,4,"true","false",512,512,3.21160195626023e-09,90,1
6,6,1,4,"true","false",512,4,1.1888726151874e-10,90,1
18,6,1,4,"true","true",512,2,1.65890037820999e-10,90,1
12,6,1,4,"true","false",512,128,7.92298228826095e-10,90,1
6,6,1,4,"true","false",512,32,2.09390647360106e-10,90,1
18,6,1,4,"true","true",512,128,8.12051098877252e-10,90,1
18,6,1,2,"true","true",512,64,4.3863044192145e-10,90,1
6,6,1,2,"true","false",512,16,1.20895909716785e-10,90,1
18,6,1,2,"true","true",512,512,3.36451876836543e-09,90,1
6,6,1,2,"true","true",512,256,1.68417934276217e-09,90,1
6,6,1,4,"true","true",512,4,1.21740913105725e-10,90,2
12,6,1,4,"true","true",512,4,1.3724725336929e-10,90,2
18,6,1,4,"true","false",512,4,1.66699543658445e-10,90,2
12,6,1,4,"true","false",512,4,1.39827584739161e-10,90,2
12,6,1,2,"true","false",512,4,1.36576491973056e-10,90,2
6,6,1,4,"true","false",512,4,1.1888726151874e-10,90,3
6,6,1,4,"true","true",512,4,1.21740913105725e-10,90,3
6,6,1,2,"true","false",512,4,1.23019310645269e-10,90,3
6,6,1,2,"true","true",512,4,1.1835008391896e-10,90,3
12,6,1,2,"true","false",256,64,7.46412049703883e-10,91,1
12,6,1,2,"true","true",256,8,1.39933295571822e-10,91,1
6,6,1,2,"true","true",256,8,1.19422931122937e-10,91,1
24,6,1,4,"true","false",256,4,1.46798608079601e-10,91,1
24,6,1,2,"true","false",256,128,1.34770651567093e-09,91,1
6,6,1,4,"true","true",256,16,1.97012369226965e-10,91,1
18,6,1,4,"true","true",256,256,3.13746715183069e-09,91,1
18,6,1,4,"true","false",256,2,1.64169929393176e-10,91,1
24,6,1,4,"true","true",256,32,3.44637233850937e-10,91,1
6,6,1,2,"true","false",256,1,1.18202032710546e-10,91,1
12,6,1,4,"true","true",256,1,1.40188049880857e-10,91,1
6,6,1,4,"true","false",256,1,1.19886821794317e-10,91,1
12,6,1,4,"true","true",256,128,1.5048107717741e-09,91,1
24,6,1,2,"true","true",256,32,3.44227721064502e-10,91,1
6,6,1,2,"true","true",256,64,7.48348447789972e-10,91,1
6,6,1,4,"true","true",256,4,1.19017999801124e-10,91,1
12,6,1,2,"true","true",256,256,3.12856481164291e-09,91,1
18,6,1,2,"true","true",256,2,1.64715256291248e-10,91,1
6,6,1,2,"true","true",256,16,1.95927386832545e-10,91,1
6,6,1,4,"true","false",256,8,1.20542237352126e-10,91,1
6,6,1,2,"true","true",256,32,3.70846104865613e-10,91,1
6,6,1,4,"true","false",256,2,1.21311258897687e-10,91,1
12,6,1,2,"true","false",256,1,1.39475044331671e-10,91,1
18,6,1,2,"true","false",256,8,1.65248551277817e-10,91,1
12,6,1,4,"true","false",256,128,1.5126782292784e-09,91,1
6,6,1,2,"true","false",256,256,3.16653510596074e-09,91,1
18,6,1,2,"true","true",256,16,2.43029056794164e-10,91,1
12,6,1,2,"true","false",256,256,3.13343004744951e-09,91,1
12,6,1,2,"true","true",256,32,3.80525866292864e-10,91,1
12,6,1,4,"true","false",256,4,1.38909952667585e-10,91,1
24,6,1,2,"true","true",256,4,1.43133545809889e-10,91,2
18,6,1,4,"true","false",256,4,1.68808754332866e-10,91,2
6,6,1,4,"true","false",256,4,1.18527144018137e-10,91,2
12,6,1,2,"true","false",256,4,1.37042936332678e-10,91,2
12,6,1,4,"true","false",256,4,1.38909952667585e-10,91,2
6,6,1,2,"true","true",256,4,1.20261541207892e-10,91,3
6,6,1,2,"true","false",256,4,1.17149348789584e-10,91,3
6,6,1,4,"true","false",256,4,1.18527144018137e-10,91,3
6,6,1,4,"true","true",256,4,1.19017999801124e-10,91,3
24,6,1,4,"true","true",1024,32,1.94330301642902e-10,92,1
12,6,1,2,"true","true",1024,64,2.67015605956916e-10,92,1
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,92,1
18,6,1,4,"true","false",1024,1024,4.26182572477155e-09,92,1
24,6,1,2,"true","true",1024,32,1.96296495556333e-10,92,1
18,6,1,2,"true","true",1024,32,2.04312758296843e-10,92,1
6,6,1,2,"true","false",1024,64,2.35916660909475e-10,92,1
12,6,1,4,"true","false",1024,2,1.56195595755883e-10,92,1
12,6,1,2,"true","false",1024,64,2.62165436452222e-10,92,1
12,6,1,4,"true","true",1024,256,9.64568244892376e-10,92,1
18,6,1,4,"true","true",1024,4,1.96653521112483e-10,92,1
6,6,1,2,"true","false",1024,512,1.78335462261649e-09,92,1
24,6,1,4,"true","false",1024,1024,3.76379579625581e-09,92,1
6,6,1,4,"true","true",1024,2,1.18398283203908e-10,92,1
6,6,1,2,"true","true",1024,1,1.25629960742448e-10,92,1
24,6,1,2,"true","false",1024,4,1.84358051485813e-10,92,1
24,6,1,2,"true","false",1024,2,1.94650407639682e-10,92,1
24,6,1,4,"true","true",1024,256,8.67949715300379e-10,92,1
18,6,1,4,"true","true",1024,512,1.94626449043265e-09,92,1
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,92,1
12,6,1,2,"true","true",1024,1024,4.26386725597757e-09,92,1
6,6,1,4,"true","true",1024,128,4.29345263145477e-10,92,1
18,6,1,4,"true","true",1024,64,3.0339643354183e-10,92,1
12,6,1,2,"true","true",1024,2,1.57978088075263e-10,92,1
24,6,1,2,"true","true",1024,512,1.72911064791155e-09,92,1
6,6,1,2,"true","true",1024,512,1.7854476867972e-09,92,1
18,6,1,2,"true","false",1024,64,3.03842331556721e-10,92,1
6,6,1,4,"true","false",1024,16,1.22460968799545e-10,92,1
24,6,1,2,"true","true",1024,1,1.9105824995861e-10,92,1
24,6,1,2,"true","false",1024,32,1.9836128856442e-10,92,1
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,92,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,92,2
24,6,1,4,"true","false",1024,8,1.75769318569462e-10,92,2
12,6,1,2,"true","true",1024,8,1.49194607615408e-10,92,2
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,92,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,92,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,92,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,92,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,92,3
8,4,1,4,"true","false",1024,32,1.75418829503161e-10,93,1
16,4,1,4,"true","true",1024,16,1.95876241868378e-10,93,1
4,4,1,4,"true","true",1024,1024,3.59849148474904e-09,93,1
12,4,1,2,"true","true",1024,8,2.21215727655423e-10,93,1
8,4,1,2,"true","false",1024,16,1.68383511482709e-10,93,1
4,4,1,2,"true","false",1024,256,8.75347441058392e-10,93,1
12,4,1,4,"true","false",1024,512,1.86689101826904e-09,93,1
8,4,1,2,"true","true",1024,128,4.61365203308849e-10,93,1
4,4,1,4,"true","true",1024,2,1.26775681322061e-10,93,1
4,4,1,4,"true","false",1024,2,1.28981619240584e-10,93,1
12,4,1,4,"true","false",1024,1,2.3632209810304e-10,93,1
12,4,1,4,"true","false",1024,4,2.25075709745617e-10,93,1
12,4,1,2,"true","true",1024,16,2.25580283451424e-10,93,1
16,4,1,2,"true","false",1024,1024,3.49249754217156e-09,93,1
12,4,1,4,"true","true",1024,64,2.99212149639317e-10,93,1
12,4,1,4,"true","true",1024,1,2.38598620551504e-10,93,1
12,4,1,4,"true","true",1024,16,2.24506362608927e-10,93,1
8,4,1,4,"true","true",1024,8,1.63059097729934e-10,93,1
8,4,1,4,"true","false",1024,4,1.62948238559842e-10,93,1
4,4,1,4,"true","false",1024,32,1.32905198650076e-10,93,1
16,4,1,2,"true","false",1024,512,1.63879492175911e-09,93,1
12,4,1,2,"true","true",1024,512,1.86228939714642e-09,93,1
8,4,1,2,"true","false",1024,1024,3.98382902222546e-09,93,1
8,4,1,4,"true","false",1024,1,1.8429418930308e-10,93,1
16,4,1,4,"true","false",1024,1024,3.51138768231318e-09,93,1
16,4,1,2,"true","false",1024,256,8.05179436721902e-10,93,1
8,4,1,2,"true","true",1024,16,1.68303635829544e-10,93,1
16,4,1,4,"true","false",1024,64,2.47860907910622e-10,93,1
16,4,1,4,"true","false",1024,512,1.64600066836993e-09,93,1
4,4,1,4,"true","false",1024,128,4.37946421474328e-10,93,1
8,4,1,4,"true","false",1024,8,1.64345967560485e-10,93,2
16,4,1,2,"true","true",1024,8,1.98340260177846e-10,93,2
12,4,1,2,"true","false",1024,8,2.2260692120697e-10,93,2
16,4,1,2,"true","false",1024,8,1.96858415146615e-10,93,2
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,93,2
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,93,3
4,4,1,4,"true","false",1024,8,1.25784000386163e-10,93,3
4,4,1,2,"true","false",1024,8,1.29741612786399e-10,93,3
4,4,1,4,"true","true",1024,8,1.24992786636709e-10,93,3
8,4,1,4,"true","true",1024,16,1.68307706694885e-10,94,1
12,4,1,4,"true","false",1024,64,2.9992276516751e-10,94,1
8,4,1,4,"true","false",1024,64,2.59139056587203e-10,94,1
12,4,1,2,"true","false",1024,512,1.86675721867234e-09,94,1
4,4,1,2,"true","true",1024,32,1.36729741637486e-10,94,1
4,4,1,4,"true","true",1024,256,8.73986305896847e-10,94,1
8,4,1,4,"true","true",1024,64,2.5338437590301e-10,94,1
12,4,1,4,"true","false",1024,1024,3.98159275818105e-09,94,1
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,94,1
12,4,1,2,"true","false",1024,4,2.20816731900838e-10,94,1
12,4,1,4,"true","true",1024,64,2.99212149639317e-10,94,1
16,4,1,4,"true","true",1024,256,8.06984130932651e-10,94,1
8,4,1,2,"true","true",1024,1,1.93184236692277e-10,94,1
12,4,1,2,"true","true",1024,512,1.86228939714642e-09,94,1
16,4,1,2,"true","true",1024,512,1.6376184176386e-09,94,1
8,4,1,2,"true","true",1024,128,4.61365203308849e-10,94,1
4,4,1,4,"true","false",1024,128,4.37946421474328e-10,94,1
8,4,1,2,"true","true",1024,64,2.61412127315797e-10,94,1
16,4,1,2,"true","true",1024,32,2.10942602160986e-10,94,1
4,4,1,2,"true","false",1024,64,2.30147526771239e-10,94,1
16,4,1,2,"true","false",1024,8,1.96858415146615e-10,94,1
4,4,1,2,"true","true",1024,1,1.4196145495969e-10,94,1
12,4,1,2,"true","true",1024,64,3.00673255841049e-10,94,1
16,4,1,2,"true","false",1024,512,1.63879492175911e-09,94,1
8,4,1,4,"true","true",1024,8,1.63059097729934e-10,94,1
16,4,1,4,"true","false",1024,2,2.08664650185864e-10,94,1
12,4,1,2,"true","false",1024,1,2.37063551257861e-10,94,1
12,4,1,4,"true","false",1024,128,4.9361444987831e-10,94,1
12,4,1,4,"true","true",1024,256,9.31803792337318e-10,94,1
4,4,1,4,"true","true",1024,16,1.27991660200843e-10,94,1
12,4,1,4,"true","false",1024,8,2.21603140329904e-10,94,2
8,4,1,4,"true","true",1024,8,1.63059097729934e-10,94,2
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,94,2
16,4,1,4,"true","false",1024,8,1.95439529795982e-10,94,2
4,4,1,2,"true","false",1024,8,1.29741612786399e-10,94,2
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,94,3
4,4,1,4,"true","true",1024,8,1.24992786636709e-10,94,3
4,4,1,4,"true","false",1024,8,1.25784000386163e-10,94,3
4,4,1,2,"true","false",1024,8,1.29741612786399e-10,94,3
6,6,1,4,"true","true",256,16,1.97012369226965e-10,95,1
12,6,1,2,"true","true",256,16,2.15197493414628e-10,95,1
6,6,1,4,"true","true",256,1,1.20016645514951e-10,95,1
18,6,1,4,"true","true",256,16,2.45842356618714e-10,95,1
12,6,1,2,"true","true",256,128,1.51265414107473e-09,95,1
18,6,1,2,"true","false",256,2,1.66031881736123e-10,95,1
24,6,1,4,"true","true",256,8,1.46349634157422e-10,95,1
24,6,1,2,"true","true",256,64,6.70945904729368e-10,95,1
24,6,1,2,"true","true",256,8,1.44206715142122e-10,95,1
24,6,1,2,"true","false",256,2,1.4432792983405e-10,95,1
18,6,1,4,"true","true",256,8,1.6752533212928e-10,95,1
24,6,1,4,"true","true",256,4,1.43586986249427e-10,95,1
6,6,1,4,"true","false",256,1,1.19886821794317e-10,95,1
12,6,1,4,"true","false",256,4,1.38909952667585e-10,95,1
24,6,1,4,"true","true",256,32,3.44637233850937e-10,95,1
12,6,1,4,"true","false",256,2,1.3812927389234e-10,95,1
12,6,1,4,"true","true",256,64,7.4301461460486e-10,95,1
18,6,1,2,"true","false",256,16,2.44411069973312e-10,95,1
6,6,1,4,"true","false",256,8,1.20542237352126e-10,95,1
18,6,1,2,"true","true",256,128,1.52831340840547e-09,95,1
24,6,1,4,"true","false",256,4,1.46798608079601e-10,95,1
24,6,1,4,"true","true",256,256,2.74749060386841e-09,95,1
6,6,1,4,"true","true",256,64,7.35846640428794e-10,95,1
6,6,1,2,"true","false",256,32,3.73602364387663e-10,95,1
18,6,1,4,"true","true",256,128,1.52635680019204e-09,95,1
12,6,1,4,"true","false",256,256,3.1247180521984e-09,95,1
6,6,1,2,"true","false",256,256,3.16653510596074e-09,95,1
24,6,1,2,"true","false",256,128,1.34770651567093e-09,95,1
12,6,1,4,"true","false",256,128,1.5126782292784e-09,95,1
18,6,1,4,"true","false",256,64,7.64382498415899e-10,95,1
6,6,1,4,"true","true",256,4,1.19017999801124e-10,95,2
18,6,1,4,"true","false",256,4,1.68808754332866e-10,95,2
24,6,1,2,"true","true",256,4,1.43133545809889e-10,95,2
6,6,1,2,"true","false",256,4,1.17149348789584e-10,95,2
24,6,1,2,"true","false",256,4,1.43289319112263e-10,95,2
6,6,1,2,"true","false",256,4,1.17149348789584e-10,95,3
6,6,1,4,"true","false",256,4,1.18527144018137e-10,95,3
6,6,1,2,"true","true",256,4,1.20261541207892e-10,95,3
6,6,1,4,"true","true",256,4,1.19017999801124e-10,95,3
24,6,1,2,"true","false",1024,1024,3.74115848872652e-09,96,1
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,96,1
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,96,1
12,6,1,2,"true","false",1024,1024,4.2704069609051e-09,96,1
24,6,1,2,"true","true",1024,1,1.9105824995861e-10,96,1
12,6,1,2,"true","true",1024,1024,4.26386725597757e-09,96,1
24,6,1,2,"true","false",1024,16,1.83632491074325e-10,96,1
24,6,1,2,"true","false",1024,128,4.11134945783675e-10,96,1
18,6,1,2,"true","true",1024,64,3.06376040215022e-10,96,1
6,6,1,4,"true","true",1024,128,4.29345263145477e-10,96,1
18,6,1,4,"true","false",1024,64,3.0430158729775e-10,96,1
12,6,1,4,"true","true",1024,16,1.49068391521557e-10,96,1
12,6,1,4,"true","false",1024,128,4.52615376533561e-10,96,1
6,6,1,4,"true","true",1024,2,1.18398283203908e-10,96,1
18,6,1,4,"true","false",1024,2,2.04664823280522e-10,96,1
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,96,1
24,6,1,4,"true","true",1024,2,1.93357602072895e-10,96,1
24,6,1,4,"true","false",1024,1,1.91426613429802e-10,96,1
12,6,1,4,"true","false",1024,4,1.44797891103858e-10,96,1
18,6,1,4,"true","true",1024,64,3.0339643354183e-10,96,1
24,6,1,4,"true","true",1024,64,2.56782613592105e-10,96,1
6,6,1,2,"true","true",1024,2,1.16501321248061e-10,96,1
18,6,1,4,"true","false",1024,1,2.05702749346096e-10,96,1
12,6,1,4,"true","false",1024,1024,4.27564709386384e-09,96,1
12,6,1,4,"true","true",1024,2,1.52337055891565e-10,96,1
18,6,1,2,"true","false",1024,64,3.03842331556721e-10,96,1
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,96,1
18,6,1,4,"true","true",1024,128,4.88639095066725e-10,96,1
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,96,1
24,6,1,4,"true","true",1024,1,1.91331104291238e-10,96,1
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,96,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,96,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,96,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,96,3
6,6,1,4,"true","false",1024,64,2.33681280815557e-10,97,1
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,97,1
6,6,1,2,"true","false",1024,1024,3.75914431023625e-09,97,1
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,97,1
12,6,1,2,"true","true",1024,256,9.73202490562263e-10,97,1
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,97,1
18,6,1,2,"true","true",1024,256,9.79505219017962e-10,97,1
18,6,1,2,"true","false",1024,16,2.00063512605115e-10,97,1
24,6,1,2,"true","false",1024,512,1.72658719914981e-09,97,1
12,6,1,4,"true","true",1024,4,1.44872092405152e-10,97,1
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,97,1
24,6,1,4,"true","true",1024,1024,3.76199891146495e-09,97,1
6,6,1,2,"true","true",1024,2,1.16501321248061e-10,97,1
24,6,1,4,"true","false",1024,1,1.91426613429802e-10,97,1
12,6,1,4,"true","false",1024,128,4.52615376533561e-10,97,1
24,6,1,2,"true","false",1024,1024,3.74115848872652e-09,97,1
24,6,1,4,"true","true",1024,128,4.13634550240318e-10,97,1
6,6,1,2,"true","false",1024,32,1.30214124849928e-10,97,1
12,6,1,2,"true","true",1024,16,1.51141474139474e-10,97,1
12,6,1,2,"true","false",1024,32,1.69418295083396e-10,97,1
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,97,1
6,6,1,4,"true","false",1024,2,1.18717485534039e-10,97,1
12,6,1,4,"true","false",1024,4,1.44797891103858e-10,97,1
12,6,1,4,"true","false",1024,512,1.92886508851395e-09,97,1
18,6,1,2,"true","true",1024,16,1.9947466571432e-10,97,1
24,6,1,2,"true","false",1024,4,1.84358051485813e-10,97,1
18,6,1,4,"true","true",1024,1024,4.25426368507964e-09,97,1
18,6,1,4,"true","true",1024,128,4.88639095066725e-10,97,1
12,6,1,2,"true","false",1024,2,1.54349016056111e-10,97,1
12,6,1,4,"true","false",1024,32,1.63379542307194e-10,97,1
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,97,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,97,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,97,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,97,2
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,97,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,97,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,97,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,97,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,97,3
3,3,1,4,"true","false",1024,1024,3.63612423555955e-09,98,1
3,3,1,2,"true","false",1024,16,1.4068692679941e-10,98,1
6,3,1,4,"true","true",1024,1024,3.63896711551911e-09,98,1
6,3,1,2,"true","false",1024,4,1.56904997776166e-10,98,1
9,3,1,4,"true","false",1024,8,2.42307428023752e-10,98,1
3,3,1,2,"true","false",1024,32,1.42819696346756e-10,98,1
6,3,1,2,"true","true",1024,32,1.62650097258212e-10,98,1
3,3,1,2,"true","true",1024,128,4.82763610594565e-10,98,1
12,3,1,2,"true","true",1024,128,4.52342717549119e-10,98,1
9,3,1,2,"true","false",1024,1024,4.10326947229947e-09,98,1
